chapter_id,chapter_name,verse_number,verse_key,arabic_text_raw,arabic_text_normalized,arabic_text_search,arabic_words,turkish_text
99,Az-Zalzalah,4,99:4,يَوْمَئِذٍ تُحَدِّثُ أَخْبَارَهَا,يومئذ تحدث أخبارها,يوميذ تحدث اخبارها,يوميذ تحدث اخبارها,"İşte o gün, yer, Rabbinin ona vahyetmesiyle kendi haberlerini anlatır."
99,Az-Zalzalah,5,99:5,بِأَنَّ رَبَّكَ أَوْحَىٰ لَهَا,بأن ربك أوحى لها,بان ربك اوحي لها,بان ربك اوحي لها,"İşte o gün, yer, Rabbinin ona vahyetmesiyle kendi haberlerini anlatır."
99,Az-Zalzalah,6,99:6,يَوْمَئِذٍ يَصْدُرُ ٱلنَّاسُ أَشْتَاتًا لِّيُرَوْا۟ أَعْمَـٰلَهُمْ,يومئذ يصدر ٱلناس أشتاتا ليروا أعملهم,يوميذ يصدر الناس اشتاتا ليروا اعملهم,يوميذ يصدر الناس اشتاتا ليروا اعملهم,O gün insanlar işlerinin kendilerine gösterilmesi için bölük bölük dönerler.
99,Az-Zalzalah,7,99:7,فَمَن يَعْمَلْ مِثْقَالَ ذَرَّةٍ خَيْرًا يَرَهُۥ,فمن يعمل مثقال ذرة خيرا يره,فمن يعمل مثقال ذره خيرا يره,فمن يعمل مثقال ذره خيرا يره,Kim zerre kadar iyilik yapmışsa onu görür.
99,Az-Zalzalah,8,99:8,وَمَن يَعْمَلْ مِثْقَالَ ذَرَّةٍ شَرًّا يَرَهُۥ,ومن يعمل مثقال ذرة شرا يره,ومن يعمل مثقال ذره شرا يره,ومن يعمل مثقال ذره شرا يره,Kim de zerre kadar kötülük yapmışsa onu görür.
100,Al-'Adiyat,1,100:1, وَٱلْعَـٰدِيَـٰتِ ضَبْحًا,وٱلعديت ضبحا,والعديت ضبحا,والعديت ضبحا,And olsun Allah yolunda koştukça koşanlara;
100,Al-'Adiyat,2,100:2,فَٱلْمُورِيَـٰتِ قَدْحًا,فٱلموريت قدحا,فالموريت قدحا,فالموريت قدحا,And olsun kıvılcımlar saçanlara;
100,Al-'Adiyat,3,100:3,فَٱلْمُغِيرَٰتِ صُبْحًا,فٱلمغيرت صبحا,فالمغيرت صبحا,فالمغيرت صبحا,Sabah sabah akına çıkanlara;
100,Al-'Adiyat,4,100:4,فَأَثَرْنَ بِهِۦ نَقْعًا,فأثرن به نقعا,فاثرن به نقعا,فاثرن به نقعا,Ve tozu dumana katanlara;
100,Al-'Adiyat,5,100:5,فَوَسَطْنَ بِهِۦ جَمْعًا,فوسطن به جمعا,فوسطن به جمعا,فوسطن به جمعا,Düşman topluluğunun içine dalanlara ki:
100,Al-'Adiyat,6,100:6,إِنَّ ٱلْإِنسَـٰنَ لِرَبِّهِۦ لَكَنُودٌ,إن ٱلإنسن لربه لكنود,ان الانسن لربه لكنود,ان الانسن لربه لكنود,İnsan gerçekten Rabbine karşı pek nankördür.
100,Al-'Adiyat,7,100:7,وَإِنَّهُۥ عَلَىٰ ذَٰلِكَ لَشَهِيدٌ,وإنه على ذلك لشهيد,وانه علي ذلك لشهيد,وانه علي ذلك لشهيد,Doğrusu kendisi de bunların hepsine şahittir.
100,Al-'Adiyat,8,100:8,وَإِنَّهُۥ لِحُبِّ ٱلْخَيْرِ لَشَدِيدٌ,وإنه لحب ٱلخير لشديد,وانه لحب الخير لشديد,وانه لحب الخير لشديد,Gerçekten mala da pek düşkündür.
100,Al-'Adiyat,9,100:9,۞ أَفَلَا يَعْلَمُ إِذَا بُعْثِرَ مَا فِى ٱلْقُبُورِ,أفلا يعلم إذا بعثر ما فى ٱلقبور,افلا يعلم اذا بعثر ما في القبور,افلا يعلم اذا بعثر ما في القبور,"İnsan, kabirlerde bulunanların çıkarılacağı ve kalblerde olanların ortaya konulacağı bir zamanın geleceğini bilmez mi?"
100,Al-'Adiyat,10,100:10,وَحُصِّلَ مَا فِى ٱلصُّدُورِ,وحصل ما فى ٱلصدور,وحصل ما في الصدور,وحصل ما في الصدور,"İnsan, kabirlerde bulunanların çıkarılacağı ve kalblerde olanların ortaya konulacağı bir zamanın geleceğini bilmez mi?"
101,Al-Qari'ah,1,101:1, ٱلْقَارِعَةُ,ٱلقارعة,القارعه,القارعه,Gürültü koparacak olan
101,Al-Qari'ah,2,101:2,مَا ٱلْقَارِعَةُ,ما ٱلقارعة,ما القارعه,ما القارعه,Nedir o gürültü koparacak olan?
101,Al-Qari'ah,3,101:3,وَمَآ أَدْرَىٰكَ مَا ٱلْقَارِعَةُ,وما أدرىك ما ٱلقارعة,وما ادريك ما القارعه,وما ادريك ما القارعه,O gürültü koparacak olanın ne olduğunu sen bilir misin?
101,Al-Qari'ah,4,101:4,يَوْمَ يَكُونُ ٱلنَّاسُ كَٱلْفَرَاشِ ٱلْمَبْثُوثِ,يوم يكون ٱلناس كٱلفراش ٱلمبثوث,يوم يكون الناس كالفراش المبثوث,يوم يكون الناس كالفراش المبثوث,"O gün insanlar, ateş etrafında çırpınıp dökülen pervaneye dönecekler."
101,Al-Qari'ah,5,101:5,وَتَكُونُ ٱلْجِبَالُ كَٱلْعِهْنِ ٱلْمَنفُوشِ,وتكون ٱلجبال كٱلعهن ٱلمنفوش,وتكون الجبال كالعهن المنفوش,وتكون الجبال كالعهن المنفوش,"Dağlar, atılmış renkli yüne benzeyecekler."
101,Al-Qari'ah,6,101:6,فَأَمَّا مَن ثَقُلَتْ مَوَٰزِينُهُۥ,فأما من ثقلت موزينه,فاما من ثقلت موزينه,فاما من ثقلت موزينه,Ama tartıları ağır gelen kimse hoş bir hayat içinde olacaktır.
101,Al-Qari'ah,7,101:7,فَهُوَ فِى عِيشَةٍ رَّاضِيَةٍ,فهو فى عيشة راضية,فهو في عيشه راضيه,فهو في عيشه راضيه,Ama tartıları ağır gelen kimse hoş bir hayat içinde olacaktır.
101,Al-Qari'ah,8,101:8,وَأَمَّا مَنْ خَفَّتْ مَوَٰزِينُهُۥ,وأما من خفت موزينه,واما من خفت موزينه,واما من خفت موزينه,"Tartıları hafif gelenler ise,"
101,Al-Qari'ah,9,101:9,فَأُمُّهُۥ هَاوِيَةٌ,فأمه هاوية,فامه هاويه,فامه هاويه,Onların yeri bir çukurdur.
101,Al-Qari'ah,10,101:10,وَمَآ أَدْرَىٰكَ مَا هِيَهْ,وما أدرىك ما هيه,وما ادريك ما هيه,وما ادريك ما هيه,O çukurun ne olduğunu sen bilir misin?
102,At-Takathur,1,102:1, أَلْهَىٰكُمُ ٱلتَّكَاثُرُ,ألهىكم ٱلتكاثر,الهيكم التكاثر,الهيكم التكاثر,"Çoğunluk olmak iddianız sizi o kadar meşgul etti ki, mezarları ziyaretle oradakileri de sayacak kadar oldunuz."
102,At-Takathur,2,102:2,حَتَّىٰ زُرْتُمُ ٱلْمَقَابِرَ,حتى زرتم ٱلمقابر,حتي زرتم المقابر,حتي زرتم المقابر,"Çoğunluk olmak iddianız sizi o kadar meşgul etti ki, mezarları ziyaretle oradakileri de sayacak kadar oldunuz."
102,At-Takathur,3,102:3,كَلَّا سَوْفَ تَعْلَمُونَ,كلا سوف تعلمون,كلا سوف تعلمون,كلا سوف تعلمون,Hayır; öyle olmayın; yakında bileceksiniz.
102,At-Takathur,4,102:4,ثُمَّ كَلَّا سَوْفَ تَعْلَمُونَ,ثم كلا سوف تعلمون,ثم كلا سوف تعلمون,ثم كلا سوف تعلمون,Hayır; gözünüzü açın; yakında bileceksiniz.
102,At-Takathur,5,102:5,كَلَّا لَوْ تَعْلَمُونَ عِلْمَ ٱلْيَقِينِ,كلا لو تعلمون علم ٱليقين,كلا لو تعلمون علم اليقين,كلا لو تعلمون علم اليقين,"Dikkat edin, şayet yaptığınızın sonucunu kesin olarak bir bilseniz!"
102,At-Takathur,6,102:6,لَتَرَوُنَّ ٱلْجَحِيمَ,لترون ٱلجحيم,لترون الجحيم,لترون الجحيم,"And olsun ki, cehennemi göreceksiniz."
102,At-Takathur,7,102:7,ثُمَّ لَتَرَوُنَّهَا عَيْنَ ٱلْيَقِينِ,ثم لترونها عين ٱليقين,ثم لترونها عين اليقين,ثم لترونها عين اليقين,"And olsun ki, onu gözünüzle kesin olarak göreceksiniz."
102,At-Takathur,8,102:8,ثُمَّ لَتُسْـَٔلُنَّ يَوْمَئِذٍ عَنِ ٱلنَّعِيمِ,ثم لتسلن يومئذ عن ٱلنعيم,ثم لتسلن يوميذ عن النعيم,ثم لتسلن يوميذ عن النعيم,"Sonra o gün, size verilmiş olan her nimetten sorguya çekileceksiniz."
103,Al-'Asr,1,103:1, وَٱلْعَصْرِ,وٱلعصر,والعصر,والعصر,"İkindi vaktine (Asra; çağa) and olsun ki,"
103,Al-'Asr,2,103:2,إِنَّ ٱلْإِنسَـٰنَ لَفِى خُسْرٍ,إن ٱلإنسن لفى خسر,ان الانسن لفي خسر,ان الانسن لفي خسر,İnsan hiç şüphesiz hüsran içindedir.
103,Al-'Asr,3,103:3,إِلَّا ٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّـٰلِحَـٰتِ وَتَوَاصَوْا۟ بِٱلْحَقِّ وَتَوَاصَوْا۟ بِٱلصَّبْرِ,إلا ٱلذين ءامنوا وعملوا ٱلصلحت وتواصوا بٱلحق وتواصوا بٱلصبر,الا الذين ءامنوا وعملوا الصلحت وتواصوا بالحق وتواصوا بالصبر,الا الذين ءامنوا وعملوا الصلحت وتواصوا بالحق وتواصوا بالصبر,"Ancak inanıp yararlı iş işleyenler, birbirlerine gerçeği tavsiye edenler ve sabırlı olmayı tavsiye edenler bunun dışındadır."
104,Al-Humazah,1,104:1, وَيْلٌ لِّكُلِّ هُمَزَةٍ لُّمَزَةٍ,ويل لكل همزة لمزة,ويل لكل همزه لمزه,ويل لكل همزه لمزه,"Mal toplayarak onu tekrar tekrar sayan, diliyle çekiştirip alay eden kimsenin vay haline!"
104,Al-Humazah,2,104:2,ٱلَّذِى جَمَعَ مَالًا وَعَدَّدَهُۥ,ٱلذى جمع مالا وعدده,الذي جمع مالا وعدده,الذي جمع مالا وعدده,"Mal toplayarak onu tekrar tekrar sayan, diliyle çekiştirip alay eden kimsenin vay haline!"
104,Al-Humazah,3,104:3,يَحْسَبُ أَنَّ مَالَهُۥٓ أَخْلَدَهُۥ,يحسب أن ماله أخلده,يحسب ان ماله اخلده,يحسب ان ماله اخلده,Malının kendisini ölümsüz kılacağını sanır.
104,Al-Humazah,4,104:4,كَلَّا ۖ لَيُنۢبَذَنَّ فِى ٱلْحُطَمَةِ,كلا  لينبذن فى ٱلحطمة,كلا  لينبذن في الحطمه,كلا لينبذن في الحطمه,"Hayır; o, and olsun ki, Hutame'ye atılacaktır."
104,Al-Humazah,5,104:5,وَمَآ أَدْرَىٰكَ مَا ٱلْحُطَمَةُ,وما أدرىك ما ٱلحطمة,وما ادريك ما الحطمه,وما ادريك ما الحطمه,Hutame'nin ne olduğunu sen bilir misin?
104,Al-Humazah,6,104:6,نَارُ ٱللَّهِ ٱلْمُوقَدَةُ,نار ٱلله ٱلموقدة,نار الله الموقده,نار الله الموقده,"O, yüreklere çökecek olan, Allah'ın tutuşturulmuş ateşidir."
104,Al-Humazah,7,104:7,ٱلَّتِى تَطَّلِعُ عَلَى ٱلْأَفْـِٔدَةِ,ٱلتى تطلع على ٱلأفدة,التي تطلع علي الافده,التي تطلع علي الافده,"O, yüreklere çökecek olan, Allah'ın tutuşturulmuş ateşidir."
104,Al-Humazah,8,104:8,إِنَّهَا عَلَيْهِم مُّؤْصَدَةٌ,إنها عليهم مؤصدة,انها عليهم موصده,انها عليهم موصده,"Onlar, uzun sütunlar arasında, her yönden o ateşle kapatılmışlardır."
104,Al-Humazah,9,104:9,فِى عَمَدٍ مُّمَدَّدَةٍۭ,فى عمد ممددة,في عمد ممدده,في عمد ممدده,"Onlar, uzun sütunlar arasında, her yönden o ateşle kapatılmışlardır."
105,Al-Fil,1,105:1, أَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِأَصْحَـٰبِ ٱلْفِيلِ,ألم تر كيف فعل ربك بأصحب ٱلفيل,الم تر كيف فعل ربك باصحب الفيل,الم تر كيف فعل ربك باصحب الفيل,Fil sahiplerine Rabbinin ne ettiğini görmedin mi?
105,Al-Fil,2,105:2,أَلَمْ يَجْعَلْ كَيْدَهُمْ فِى تَضْلِيلٍ,ألم يجعل كيدهم فى تضليل,الم يجعل كيدهم في تضليل,الم يجعل كيدهم في تضليل,Onların düzenlerini boşa çıkarmadı mı?
105,Al-Fil,3,105:3,وَأَرْسَلَ عَلَيْهِمْ طَيْرًا أَبَابِيلَ,وأرسل عليهم طيرا أبابيل,وارسل عليهم طيرا ابابيل,وارسل عليهم طيرا ابابيل,"Onların üzerine, sert taşlar atan sürülerle kuşlar gönderdi."
105,Al-Fil,4,105:4,تَرْمِيهِم بِحِجَارَةٍ مِّن سِجِّيلٍ,ترميهم بحجارة من سجيل,ترميهم بحجاره من سجيل,ترميهم بحجاره من سجيل,"Onların üzerine, sert taşlar atan sürülerle kuşlar gönderdi."
105,Al-Fil,5,105:5,فَجَعَلَهُمْ كَعَصْفٍ مَّأْكُولٍۭ,فجعلهم كعصف مأكول,فجعلهم كعصف ماكول,فجعلهم كعصف ماكول,"Sonunda onları, yenilmiş ekin gibi yaptı."
106,Quraysh,1,106:1, لِإِيلَـٰفِ قُرَيْشٍ,لإيلف قريش,لايلف قريش,لايلف قريش,Kureyş kabilesinin yaz ve kış yolculuklarında uzlaşması ve anlaşması sağlanmıştır.
106,Quraysh,2,106:2,إِۦلَـٰفِهِمْ رِحْلَةَ ٱلشِّتَآءِ وَٱلصَّيْفِ,إلفهم رحلة ٱلشتاء وٱلصيف,الفهم رحله الشتاء والصيف,الفهم رحله الشتاء والصيف,Kureyş kabilesinin yaz ve kış yolculuklarında uzlaşması ve anlaşması sağlanmıştır.
106,Quraysh,3,106:3,فَلْيَعْبُدُوا۟ رَبَّ هَـٰذَا ٱلْبَيْتِ,فليعبدوا رب هذا ٱلبيت,فليعبدوا رب هذا البيت,فليعبدوا رب هذا البيت,Öyleyse kendilerini açken doyuran ve korku içindeyken güven veren bu Ev'in (Kabe'nin) Rabbine kulluk etsinler.
106,Quraysh,4,106:4,ٱلَّذِىٓ أَطْعَمَهُم مِّن جُوعٍ وَءَامَنَهُم مِّنْ خَوْفٍۭ,ٱلذى أطعمهم من جوع وءامنهم من خوف,الذي اطعمهم من جوع وءامنهم من خوف,الذي اطعمهم من جوع وءامنهم من خوف,Öyleyse kendilerini açken doyuran ve korku içindeyken güven veren bu Ev'in (Kabe'nin) Rabbine kulluk etsinler.
107,Al-Ma'un,1,107:1, أَرَءَيْتَ ٱلَّذِى يُكَذِّبُ بِٱلدِّينِ,أرءيت ٱلذى يكذب بٱلدين,ارءيت الذي يكذب بالدين,ارءيت الذي يكذب بالدين,Dini yalan sayanı gördün mü?
107,Al-Ma'un,2,107:2,فَذَٰلِكَ ٱلَّذِى يَدُعُّ ٱلْيَتِيمَ,فذلك ٱلذى يدع ٱليتيم,فذلك الذي يدع اليتيم,فذلك الذي يدع اليتيم,"Öksüzü kakıştıran, yoksulu doyurmaya yanaşmayan kimse işte odur."
107,Al-Ma'un,3,107:3,وَلَا يَحُضُّ عَلَىٰ طَعَامِ ٱلْمِسْكِينِ,ولا يحض على طعام ٱلمسكين,ولا يحض علي طعام المسكين,ولا يحض علي طعام المسكين,"Öksüzü kakıştıran, yoksulu doyurmaya yanaşmayan kimse işte odur."
107,Al-Ma'un,4,107:4,فَوَيْلٌ لِّلْمُصَلِّينَ,فويل للمصلين,فويل للمصلين,فويل للمصلين,Vay o namaz kılanların haline ki:
107,Al-Ma'un,5,107:5,ٱلَّذِينَ هُمْ عَن صَلَاتِهِمْ سَاهُونَ,ٱلذين هم عن صلاتهم ساهون,الذين هم عن صلاتهم ساهون,الذين هم عن صلاتهم ساهون,Onlar kıldıkları namazdan gafildirler.
107,Al-Ma'un,6,107:6,ٱلَّذِينَ هُمْ يُرَآءُونَ,ٱلذين هم يراءون,الذين هم يراءون,الذين هم يراءون,Onlar gösteriş yaparlar.
107,Al-Ma'un,7,107:7,وَيَمْنَعُونَ ٱلْمَاعُونَ,ويمنعون ٱلماعون,ويمنعون الماعون,ويمنعون الماعون,Onlar basit şeyleri dahi vermezler.
108,Al-Kawthar,1,108:1, إِنَّآ أَعْطَيْنَـٰكَ ٱلْكَوْثَرَ,إنا أعطينك ٱلكوثر,انا اعطينك الكوثر,انا اعطينك الكوثر,Doğrusu sana pek çok nimet vermişizdir.
108,Al-Kawthar,2,108:2,فَصَلِّ لِرَبِّكَ وَٱنْحَرْ,فصل لربك وٱنحر,فصل لربك وانحر,فصل لربك وانحر,"Öyleyse Rabbin için namaz kıl, kurban kes."
108,Al-Kawthar,3,108:3,إِنَّ شَانِئَكَ هُوَ ٱلْأَبْتَرُ,إن شانئك هو ٱلأبتر,ان شانيك هو الابتر,ان شانيك هو الابتر,"Doğrusu adı sanı ortadan kalkacak olan, sana kin tutan kimsedir."
109,Al-Kafirun,1,109:1, قُلْ يَـٰٓأَيُّهَا ٱلْكَـٰفِرُونَ,قل يأيها ٱلكفرون,قل يايها الكفرون,قل يايها الكفرون,De ki: &quot;Ey inkarcılar!&quot;
109,Al-Kafirun,2,109:2,لَآ أَعْبُدُ مَا تَعْبُدُونَ,لا أعبد ما تعبدون,لا اعبد ما تعبدون,لا اعبد ما تعبدون,&quot;Ben sizin taptıklarınıza tapmam.&quot;
109,Al-Kafirun,3,109:3,وَلَآ أَنتُمْ عَـٰبِدُونَ مَآ أَعْبُدُ,ولا أنتم عبدون ما أعبد,ولا انتم عبدون ما اعبد,ولا انتم عبدون ما اعبد,&quot;Benim taptığıma da sizler tapmazsınız.&quot;
109,Al-Kafirun,4,109:4,وَلَآ أَنَا۠ عَابِدٌ مَّا عَبَدتُّمْ,ولا أنا عابد ما عبدتم,ولا انا عابد ما عبدتم,ولا انا عابد ما عبدتم,&quot;Ben de sizin taptığınıza tapacak değilim.&quot;
